,project_name,num_commits,project_age_days,num_issues,num_pull,num_stargazers,num_watchers,num_forks,num_subscribers,num_contributors,project_size(kB),ssf_score,ssf0_Binary-Artifacts,ssf1_Branch-Protection,ssf3_CII-Best-Practices,ssf7_Dependency-Update-Tool,ssf8_Fuzzing,ssf9_License,ssf10_Maintained,ssf13_SAST,ssf17_Vulnerabilities,Generic policy,Reporting mechanism,Scope of practice,User guideline
113,pylons/pyramid,0.06927547552565769,0.8719599427753933,0.027074902429540446,0.02912046506620734,0.021261402500899314,0.021261402500899314,0.011911331242681598,0.02148978246539222,0.580375782881002,0.004183290424205781,5.5,10,3,0,10,0,9,0,0,10,1,0,0,0
114,zopefoundation/products.sqlalchemyda,0.001334911132226154,0.6282188841201717,0.00012961389460950214,0.00013995047906125525,1.073808207116127e-05,1.073808207116127e-05,0.0001345913134766282,0.008833223467369809,0.016701461377870562,3.2237356418350755e-05,4.9,10,8,0,0,0,9,0,3,10,1,1,1,0
115,jupyterlab/jupyterlab,0.15250631022402025,0.5055436337625179,0.12104497602142951,0.0892130476908171,0.07603635914589295,0.07603635914589295,0.04549186395510034,0.04034278180619644,0.7536534446764092,0.042827656954395485,5.8,10,3,2,10,0,9,10,9,0,0,1,0,0
116,paramiko/paramiko,0.023305566404542195,0.9844420600858369,0.017742702017656292,0.008676929701797825,0.048906594793104004,0.048906594793104004,0.027025935746106948,0.04192485168094924,0.2839248434237996,0.001353475540645961,5.3,10,1,0,0,10,10,10,0,10,1,1,0,0
117,jupyter-lsp/jupyterlab-lsp,0.0170565500999726,0.29631616595135907,0.00792084911502513,0.005770265905910217,0.009691119069223045,0.009691119069223045,0.0019919514394540977,0.0026367831245880024,0.08768267223382045,0.0016500263244331366,4.9,10,0,0,10,0,10,3,10,0,0,1,0,0
118,geekan/metagpt,0.026954712119710632,0.043633762517882695,0.011031582585653182,0.009322854989772849,0.2396900989514263,0.2396900989514263,0.07160257876956622,0.11799604482531312,0.22546972860125258,0.027108491697976102,3.8,10,0,0,0,0,10,10,0,0,1,1,1,0
119,twisted/treq,0.006686214273639295,0.7696709585121602,0.0028155018217952965,0.0024006889869738397,0.003156996128921413,0.003156996128921413,0.0018842783886727952,0.0035596572181938032,0.09185803757828809,0.00016151573470826755,6.2,10,3,0,10,0,9,10,0,10,0,1,0,0
120,jupyter/nbconvert,0.023585373104746805,0.580829756795422,0.01572648587928626,0.0106577672515879,0.009315286196732402,0.009315286196732402,0.00763132747412482,0.0065919578114700065,0.5156576200417536,0.0008860338725798749,6.0,10,3,0,10,10,10,6,0,10,0,1,0,0
121,apache/iotdb,0.06693792371769836,0.3438841201716738,0.09904661779742789,0.13900312197222522,0.030066629799251555,0.030066629799251555,0.013674477449225429,0.016479894528675015,0.5553235908141962,0.04254804723035877,6.6,10,0,0,10,0,10,10,10,7,1,1,0,0
122,warner/python-ecdsa,0.004127148828017978,0.905758226037196,0.00241945936604404,0.0019700721283238236,0.004912672547556281,0.004912672547556281,0.004239626374513789,0.0064601186552406065,0.08977035490605427,0.00016348945040735023,6.2,10,0,0,0,10,9,10,10,10,1,1,1,1
123,hyperledger/aries-cloudagent-python,0.05648014829755111,0.30597281831187406,0.023899362011607646,0.021789213047690815,0.0022388901118371245,0.0022388901118371245,0.006917993512698691,0.003955174686882004,0.27139874739039666,0.012252333630980626,7.1,10,0,0,10,0,10,10,10,10,1,1,0,0
124,appwrite/sdk-for-cli,0.0009210303881735035,0.2244277539341917,0.0010441119287987674,0.000613629023576273,0.0004885827342378377,0.0004885827342378377,0.0003633965463868962,0.002241265655899802,0.022964509394572022,0.0001368442884697338,5.4,10,1,0,0,0,10,10,0,10,1,1,0,0
125,fabric/fabric,0.009245279719260611,0.9688841201716737,0.016655385457321027,0.005964043492302723,0.07985374732219078,0.07985374732219078,0.026097255683118215,0.06090969017798286,0.033402922755741124,0.0031701163653433287,3.7,10,0,0,0,0,10,0,0,10,1,1,0,0
126,pypa/virtualenv,0.004797519047258186,0.848175965665236,0.019823725103331077,0.01521154053181182,0.02587877779149866,0.02587877779149866,0.013822527894049719,0.022280817402768622,0.2588726513569937,0.026467527524698994,6.3,6,8,0,10,0,10,10,0,10,1,1,1,0
127,gitpython-developers/gitpython,0.024133327892647494,0.865343347639485,0.012774169390958712,0.0080094735708903,0.024821076707489273,0.024821076707489273,0.01220743213233018,0.013843111404087014,0.5720250521920668,0.0018498650389652599,8.1,10,6,0,10,10,10,10,10,10,1,1,1,0
128,py-pdf/pypdf,0.010189627332451165,0.7934549356223176,0.01876521163068681,0.015588330283130584,0.04434290991286046,0.04434290991286046,0.018829324755380288,0.019380355965721817,0.4613778705636743,0.003341665154855267,7.5,10,6,0,10,10,9,10,0,10,1,1,1,0
129,matrix-org/synapse,0.1365340110873405,0.6239270386266095,0.11964082549649323,0.10821401657874906,0.06346743408159869,0.06346743408159869,0.02866794977052181,0.03216875411997363,0.7828810020876826,0.07063862696493678,4.8,10,3,0,10,0,10,0,5,0,0,1,0,0
130,man-group/dtale,0.004663445003410144,0.3022174535050071,0.006394285467402105,0.00320809559694262,0.025556635329363822,0.025556635329363822,0.0054509481958034435,0.009887936717205009,0.04801670146137787,0.021663339036823447,4.7,10,0,0,10,0,10,10,0,4,1,1,0,0
131,tinymce/tinymce,0.1531242166869721,0.92310443490701,0.0697250745279894,0.03452470664226504,0.08056782977992301,0.08056782977992301,0.030067699430678746,0.03467369808833223,0.453027139874739,0.014985765397901907,7.8,10,10,0,10,10,9,10,7,0,1,1,1,0
132,simonrob/email-oauth2-proxy,0.0018362314700927443,0.1988555078683834,0.002138629261056785,0.00041985143718376575,0.004526101592994475,0.004526101592994475,0.0012651583466803053,0.0026367831245880024,0.016701461377870562,0.00025099084640001657,5.1,10,3,0,0,0,10,10,6,10,1,1,1,0
133,pyinstaller/pyinstaller,0.055425043865529565,0.8013233190271817,0.05671327966357994,0.026719776079233502,0.06369293380509307,0.06369293380509307,0.026110714814465877,0.03045484508899143,0.8204592901878913,0.010847377005850258,6.2,0,8,0,10,0,9,10,0,10,0,1,0,0
134,h2oai/h2o-3,0.18960401522614795,0.6527181688125894,0.11763181013004595,0.07418451932393154,0.037083966432755446,0.037083966432755446,0.026864426169934993,0.05088991430454845,0.36116910229645094,0.10278025817188202,6.5,8,8,0,10,0,10,10,0,10,1,1,0,0
135,sap/cloud-pysec,0.0010376165132587572,0.3129470672389127,0.00047525094690150786,0.0005490364947787706,5.369041035580635e-05,5.369041035580635e-05,0.0001211321821289654,0.001054713249835201,0.022964509394572022,3.602031150825926e-05,5.1,10,8,0,0,0,10,1,0,10,1,1,0,1
136,arjunsharda/searchor,0.0031828012148274235,0.09853361945636624,0.0012097296830220201,0.0013026159974162989,0.0004348923238820314,0.0004348923238820314,0.00045761046582053596,0.0006591957811470006,0.08768267223382045,0.00011973875241101709,7.2,10,8,0,10,0,10,6,8,10,0,1,0,0
137,jupyter-server/jupyter_server,0.07427119098556081,0.4858726752503576,0.010484323919524172,0.010786952309182904,0.0026093539432921883,0.0026093539432921883,0.004064657666994173,0.005009887936717205,0.8267223382045928,0.004243817705644317,5.8,10,3,0,10,10,10,2,0,9,0,1,0,0
138,ray-project/ray,0.1333512098725131,0.4797925608011445,0.34661635727349976,0.3159005275056518,0.18069507605246626,0.18069507605246626,0.07697277217728368,0.06235992089650626,0.8663883089770354,0.07240592489715708,6.0,8,8,0,10,0,10,10,0,0,1,1,0,0
139,urllib3/urllib3,0.024395646674089316,0.8131258941344778,0.025130694010397914,0.023931531919474648,0.020337927442779444,0.020337927442779444,0.015424164524421595,0.013315754779169412,0.6638830897703548,0.0012587371870899915,9.4,10,8,5,10,10,10,10,10,10,0,1,0,0
140,nautobot/nautobot-plugin-device-onboarding,0.003654975021422701,0.19760371959942777,0.0018866022437605313,0.0016471094843363116,0.00023623780556554792,0.00023623780556554792,0.0004172330717775475,0.0023731048121292024,0.06889352818371607,0.0007736965540404181,6.0,10,1,0,10,0,9,10,0,9,1,0,0,0
141,apache/submarine,0.006015844054399086,0.290414878397711,0.008093667641171134,0.011454408440090429,0.0037422216017997025,0.0037422216017997025,0.0033917010996110312,0.007778510217534607,0.13152400835073066,0.005049751616103085,4.7,6,3,0,10,0,10,0,0,0,1,1,0,0
142,ubertidavide/fastbots,0.0007694684255626738,0.018955650929899863,0.000302432420755505,0.0003875551727850145,9.127369760487079e-05,9.127369760487079e-05,5.383652539065129e-05,0.00026367831245880025,0.0020876826722338203,0.0004919486379963627,3.6,10,6,0,0,0,10,0,0,10,1,1,1,0
143,apache/arrow,0.09798480882790139,0.5246781115879828,0.3204775551939168,0.20191624502099256,0.0778242498107413,0.0778242498107413,0.04744343800051145,0.046275543836519446,0.7682672233820459,0.03308671207418934,6.6,10,3,0,10,10,10,10,0,2,1,1,0,0
144,web2py/web2py,0.04829580231656631,0.9999999999999999,0.017965925947261548,0.015426848961136828,0.011366259872324204,0.011366259872324204,0.01220743213233018,0.029400131839156227,0.3987473903966597,0.007096001367127074,4.3,10,0,0,0,0,9,10,0,10,1,1,0,0
145,httpie/cli,0.010306213457536418,0.7845135908440629,0.010729150164897677,0.006609968780277748,0.18136620618191385,0.18136620618191385,0.04947576683400853,0.01120632827949901,0.3089770354906054,0.0011314325244991574,4.6,10,0,0,10,0,10,1,0,10,1,1,0,0
146,pytorch/serve,0.022506951447708208,0.28809012875536477,0.024093782853521897,0.01839810528582194,0.022533865226331926,0.022533865226331926,0.011547934696294702,0.007382992748846407,0.3674321503131524,0.01670043091148,5.5,7,0,0,10,0,10,10,7,2,1,1,1,1
147,piccolo-orm/piccolo,0.010679289057809231,0.3488912732474964,0.006761524835462361,0.005533426633652708,0.007704573886058211,0.007704573886058211,0.0012113218212896541,0.001977587343441002,0.081419624217119,0.000720735182781699,5.7,10,3,0,10,0,10,10,0,7,1,1,1,0
148,ibis-project/ibis,0.051904142887954904,0.5793991416309012,0.07329665740167346,0.07558402411454408,0.028133775026442525,0.028133775026442525,0.007967805757816391,0.01120632827949901,0.3674321503131524,0.02291401688480885,5.1,10,1,0,10,0,10,10,7,9,1,1,1,0
149,ethyca/fides,0.01515619626108297,0.20028612303290416,0.038617739821708894,0.03509527397997631,0.0019274857317734479,0.0019274857317734479,0.0009690574570317232,0.002900461437046803,0.12317327766179541,0.01758630030775162,6.4,10,0,0,10,0,10,10,10,0,0,1,0,0
150,9001/copyparty,0.01924836925157537,0.31115879828326176,0.000777683367657013,0.00017224674346000645,0.004354292279855895,0.004354292279855895,0.0006325791733401526,0.001054713249835201,0.018789144050104383,0.0013455806778496302,3.8,10,0,0,0,0,10,10,0,10,0,1,0,0
151,modoboa/modoboa,0.02898914000244831,0.7101216022889842,0.020896640119820845,0.011454408440090429,0.016375575158520936,0.016375575158520936,0.005316356882326815,0.012129202373104811,0.1774530271398747,0.005186431428264563,5.2,9,3,0,10,0,10,10,0,0,1,1,1,0
152,apache/spark,0.24832261712533593,0.6537911301859799,0.3504615694802483,0.523953062762407,0.21261402500899315,0.21261402500899315,0.380610775380557,0.26605141727092946,0.707724425887265,0.07812180556170058,4.3,8,3,0,0,0,10,10,0,0,1,0,0,1
153,kiwitcms/kiwi,0.040601118060939564,0.4418812589413448,0.027535751832596454,0.03117666056626117,0.005272398296940184,0.005272398296940184,0.00395698461621287,0.0065919578114700065,0.1565762004175365,0.005023764359398496,8.0,9,8,0,10,0,10,10,10,7,1,1,1,1
154,indico/indico,0.14717832430762415,0.8226037195994277,0.047294669988622785,0.03199483259769619,0.009508571674013304,0.009508571674013304,0.005760508216799688,0.008174027686222808,0.20876826722338201,0.04252831007336794,5.9,10,1,0,10,0,10,10,10,2,1,1,1,0
155,pretalx/pretalx,0.03604260057010615,0.4579756795422031,0.01262295318058096,0.007320486597050275,0.003930138038045024,0.003930138038045024,0.0027725810576185415,0.0036914963744232037,0.1774530271398747,0.007656372149358303,5.2,10,3,0,10,0,10,10,0,5,1,1,1,0
156,geonode/geonode,0.11049450004954911,0.8975321888412017,0.09110416636663451,0.08889008504682959,0.00778510950159192,0.00778510950159192,0.015154981897468339,0.014634146341463414,0.49478079331941544,0.0760377262597775,6.5,9,6,0,10,0,9,10,10,0,1,1,1,0
157,in-toto/in-toto,0.012876937515666261,0.5075107296137339,0.005746215994354595,0.006771450102271504,0.004681803783026314,0.004681803783026314,0.0018439009946298068,0.005273566249176005,0.07724425887265135,0.00047270490993030646,7.7,10,8,10,10,0,9,4,0,10,0,1,0,0
158,wger-project/wger,0.04415116556978554,0.7256795422031473,0.012558146233276207,0.011056087845839165,0.016976907754505968,0.016976907754505968,0.007806296181644437,0.009624258404746209,0.34446764091858034,0.010142431548661221,6.0,10,0,0,10,0,10,10,10,8,1,1,1,0
159,matrix-org/sydent,0.0050831550537170575,0.6239270386266095,0.00424125466249982,0.004467649908493918,0.0015946051875674486,0.0015946051875674486,0.0011171079018560143,0.004746209624258405,0.081419624217119,0.00034753843934681196,4.6,10,1,0,10,0,10,0,0,0,0,1,0,0
160,open-telemetry/opentelemetry-python-contrib,0.012818644453123635,0.2814735336194564,0.020853435488284344,0.01840887070728819,0.003908661873902702,0.003908661873902702,0.00806201967725003,0.003032300593276203,0.6179540709812108,0.0012432764141138437,6.8,10,3,0,10,0,10,10,7,6,1,1,1,0
161,ikus060/rdiffweb,0.008889692037750588,0.7415951359084406,0.00012241312268675202,0.00018301216492625687,0.0006550230063408375,0.0006550230063408375,0.00037685567773455906,0.002241265655899802,0.01252609603340292,0.0042351004613067015,3.5,10,0,2,0,0,10,2,0,10,0,1,0,0
162,certifi/python-certifi,0.0015156196261082969,0.7950643776824035,0.0022898454714345377,0.001819356227796318,0.004461673100567508,0.004461673100567508,0.0033647828369157058,0.005009887936717205,0.07306889352818371,0.00021628634535781244,7.5,10,3,0,10,0,9,10,0,10,0,1,0,0
163,plone/plone.namedfile,0.0038823179653389448,0.8129470672389127,0.0011593242795627692,0.001281085154483798,4.8321369320225715e-05,4.8321369320225715e-05,0.0002422643642579308,0.02043506921555702,0.10229645093945719,0.00018898327818716844,4.1,10,3,0,0,0,0,0,0,10,0,1,0,0
164,facelessuser/pymdown-extensions,0.01041697027636741,0.6056866952789699,0.017368261877673288,0.02184304015502207,0.005143541312086248,0.005143541312086248,0.003418619362306357,0.0009228740936058009,0.09185803757828809,0.007911474903464744,5.4,10,1,0,10,0,9,10,0,4,1,1,1,0
165,ni/measurementlink-python,0.004383638303205536,0.1405579399141631,0.00727277964197762,0.009172139089245343,0.00010201177967603207,0.00010201177967603207,0.00020188697021494235,0.0015820698747528016,0.06889352818371607,0.002160725261570785,6.6,10,8,0,10,0,10,10,0,10,1,1,0,1
